datetimestamp,underlyingSymbol,underlyingPrice,underlyingVol,putCall,strikePrice,expirationType,inTheMoney,lastTradingDay,expirationDate,daysToExpiration,openInterest,theoreticalVolatility,volatility,theoreticalOptionValue,closePrice,last,mark,bid,ask
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,125.0,S,True,2020-07-25 00:00:00,2020-07-24 20:00:00,27,1,29.0,33.74,10.875,11.11,9.77,10.88,8.8,12.95
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,106.0,S,False,2020-08-01 00:00:00,2020-07-31 20:00:00,34,0,29.0,34.947,1.5,1.79,0.0,1.5,0.0,3.0
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,107.0,S,False,2020-08-01 00:00:00,2020-07-31 20:00:00,34,1,29.0,36.423,1.91,1.84,1.3,1.91,0.32,3.5
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,108.0,S,False,2020-08-01 00:00:00,2020-07-31 20:00:00,34,20,29.0,35.588,2.1,1.89,1.3,2.1,0.4,3.8
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,109.0,S,False,2020-08-01 00:00:00,2020-07-31 20:00:00,34,19,29.0,28.09,1.53,1.94,0.65,1.53,0.3,2.76
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,110.0,S,False,2020-08-01 00:00:00,2020-07-31 20:00:00,34,10,29.0,32.319,2.34,2.27,1.85,2.34,1.58,3.1
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,111.0,S,False,2020-08-01 00:00:00,2020-07-31 20:00:00,34,0,29.0,31.82,2.63,2.61,2.3,2.63,1.86,3.4
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,112.0,S,False,2020-08-01 00:00:00,2020-07-31 20:00:00,34,18,29.0,33.371,3.225,2.94,2.75,3.23,2.2,4.25
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,113.0,S,False,2020-08-01 00:00:00,2020-07-31 20:00:00,34,77,29.0,29.875,3.17,3.27,3.1,3.17,2.54,3.8
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,114.0,S,False,2020-08-01 00:00:00,2020-07-31 20:00:00,34,21,29.0,29.934,3.63,3.63,3.2,3.63,2.96,4.3
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,115.0,S,False,2020-08-01 00:00:00,2020-07-31 20:00:00,34,308,29.0,29.445,4.05,4.11,3.56,4.05,3.4,4.7
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,116.0,S,True,2020-08-01 00:00:00,2020-07-31 20:00:00,34,6,29.0,30.487,4.725,4.74,3.4,4.72,3.9,5.55
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,117.0,S,True,2020-08-01 00:00:00,2020-07-31 20:00:00,34,18,29.0,31.983,5.5,5.4,4.07,5.5,4.65,6.35
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,118.0,S,True,2020-08-01 00:00:00,2020-07-31 20:00:00,34,173,29.0,25.535,5.2,6.06,4.63,5.2,3.95,6.45
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,119.0,S,True,2020-08-01 00:00:00,2020-07-31 20:00:00,34,74,29.0,31.074,6.6,6.72,6.0,6.6,4.8,8.4
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,120.0,S,True,2020-08-01 00:00:00,2020-07-31 20:00:00,34,2,29.0,31.348,7.3,7.38,4.7,7.3,5.0,9.6
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,121.0,S,True,2020-08-01 00:00:00,2020-07-31 20:00:00,34,0,29.0,30.425,7.875,8.04,0.0,7.88,5.95,9.8
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,122.0,S,True,2020-08-01 00:00:00,2020-07-31 20:00:00,34,0,29.0,31.625,8.75,8.86,7.95,8.75,6.5,11.0
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,123.0,S,True,2020-08-01 00:00:00,2020-07-31 20:00:00,34,0,29.0,31.213,9.45,9.81,0.0,9.45,7.6,11.3
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,124.0,S,True,2020-08-01 00:00:00,2020-07-31 20:00:00,34,1,29.0,33.628,10.5,10.76,8.5,10.5,8.45,12.55
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,125.0,S,True,2020-08-01 00:00:00,2020-07-31 20:00:00,34,0,29.0,31.902,11.1,11.71,0.0,11.1,9.1,13.1
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,106.0,S,False,2020-08-08 00:00:00,2020-08-07 20:00:00,41,0,29.0,38.484,2.28,1.9,0.0,2.28,0.46,4.1
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,107.0,S,False,2020-08-08 00:00:00,2020-08-07 20:00:00,41,0,29.0,35.301,2.175,2.19,0.0,2.17,0.05,4.3
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,108.0,S,False,2020-08-08 00:00:00,2020-08-07 20:00:00,41,0,29.0,35.286,2.475,2.48,0.0,2.48,1.5,3.45
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,109.0,S,False,2020-08-08 00:00:00,2020-08-07 20:00:00,41,0,29.0,38.392,3.23,2.77,0.0,3.23,1.71,4.75
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,110.0,S,False,2020-08-08 00:00:00,2020-08-07 20:00:00,41,0,29.0,35.345,3.17,3.06,0.0,3.17,1.34,5.0
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,111.0,S,False,2020-08-08 00:00:00,2020-08-07 20:00:00,41,0,29.0,33.958,3.355,3.35,0.0,3.36,2.26,4.45
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,112.0,S,False,2020-08-08 00:00:00,2020-08-07 20:00:00,41,0,29.0,41.044,4.825,3.63,0.0,4.83,3.15,6.5
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,113.0,S,False,2020-08-08 00:00:00,2020-08-07 20:00:00,41,0,29.0,30.724,3.715,3.92,0.0,3.72,2.98,4.45
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,114.0,S,False,2020-08-08 00:00:00,2020-08-07 20:00:00,41,0,29.0,30.377,4.125,4.21,0.0,4.13,3.35,4.9
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,115.0,S,False,2020-08-08 00:00:00,2020-08-07 20:00:00,41,0,29.0,29.757,4.525,4.5,0.0,4.53,3.8,5.25
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,116.0,S,True,2020-08-08 00:00:00,2020-08-07 20:00:00,41,0,29.0,32.614,5.5,5.11,0.0,5.5,4.35,6.65
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,117.0,S,True,2020-08-08 00:00:00,2020-08-07 20:00:00,41,0,29.0,29.96,5.65,5.72,4.95,5.65,5.1,6.2
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,118.0,S,True,2020-08-08 00:00:00,2020-08-07 20:00:00,41,0,29.0,33.564,6.8,6.33,0.0,6.8,5.55,8.05
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,119.0,S,True,2020-08-08 00:00:00,2020-08-07 20:00:00,41,0,29.0,34.752,7.6,6.94,6.05,7.6,6.6,8.6
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,120.0,S,True,2020-08-08 00:00:00,2020-08-07 20:00:00,41,0,29.0,34.626,8.225,7.62,0.0,8.23,6.65,9.8
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,121.0,S,True,2020-08-08 00:00:00,2020-08-07 20:00:00,41,0,29.0,30.331,8.275,8.47,0.0,8.28,6.5,10.05
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,122.0,S,True,2020-08-08 00:00:00,2020-08-07 20:00:00,41,0,29.0,31.852,9.2,9.32,0.0,9.2,7.55,10.85
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,123.0,S,True,2020-08-08 00:00:00,2020-08-07 20:00:00,41,0,29.0,32.353,10.0,10.17,0.0,10.0,8.0,12.0
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,124.0,S,True,2020-08-08 00:00:00,2020-08-07 20:00:00,41,0,29.0,31.541,10.65,11.02,0.0,10.65,8.75,12.55
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,125.0,S,True,2020-08-08 00:00:00,2020-08-07 20:00:00,41,0,29.0,36.062,12.0,11.86,0.0,12.0,10.8,13.2
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,70.0,R,False,2020-08-22 00:00:00,2020-08-21 20:00:00,55,33,29.0,60.69,0.14,0.16,0.14,0.14,0.0,0.28
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,75.0,R,False,2020-08-22 00:00:00,2020-08-21 20:00:00,55,17,29.0,55.037,0.175,0.18,0.18,0.18,0.03,0.32
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,80.0,R,False,2020-08-22 00:00:00,2020-08-21 20:00:00,55,21,29.0,51.922,0.285,0.28,0.31,0.29,0.2,0.37
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,85.0,R,False,2020-08-22 00:00:00,2020-08-21 20:00:00,55,33,29.0,47.201,0.385,0.39,0.31,0.39,0.3,0.47
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,90.0,R,False,2020-08-22 00:00:00,2020-08-21 20:00:00,55,64,29.0,43.77,0.59,0.59,0.6,0.59,0.53,0.65
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,95.0,R,False,2020-08-22 00:00:00,2020-08-21 20:00:00,55,271,29.0,40.511,0.91,0.91,0.88,0.91,0.84,0.98
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,100.0,R,False,2020-08-22 00:00:00,2020-08-21 20:00:00,55,1869,29.0,35.616,1.225,1.23,1.3,1.23,1.1,1.35
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,105.0,R,False,2020-08-22 00:00:00,2020-08-21 20:00:00,55,1422,29.0,32.919,1.98,1.98,2.11,1.98,1.82,2.14
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,110.0,R,False,2020-08-22 00:00:00,2020-08-21 20:00:00,55,10812,29.0,31.171,3.3,3.3,3.31,3.3,3.05,3.55
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,115.0,R,False,2020-08-22 00:00:00,2020-08-21 20:00:00,55,1310,29.0,29.921,5.325,5.38,5.31,5.33,5.2,5.45
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,120.0,R,True,2020-08-22 00:00:00,2020-08-21 20:00:00,55,396,29.0,28.55,8.05,8.15,7.9,8.05,7.75,8.35
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,125.0,R,True,2020-08-22 00:00:00,2020-08-21 20:00:00,55,56,29.0,28.064,11.625,11.66,10.26,11.63,11.35,11.9
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,130.0,R,True,2020-08-22 00:00:00,2020-08-21 20:00:00,55,20,29.0,30.088,16.025,16.06,12.75,16.02,15.85,16.2
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,135.0,R,True,2020-08-22 00:00:00,2020-08-21 20:00:00,55,1,29.0,32.27,20.675,20.7,17.71,20.67,20.4,20.95
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,140.0,R,True,2020-08-22 00:00:00,2020-08-21 20:00:00,55,6,29.0,36.729,25.625,25.64,25.0,25.63,25.4,25.85
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,145.0,R,True,2020-08-22 00:00:00,2020-08-21 20:00:00,55,2,29.0,41.078,30.6,30.58,28.1,30.6,30.35,30.85
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,150.0,R,True,2020-08-22 00:00:00,2020-08-21 20:00:00,55,0,29.0,45.464,35.6,35.55,0.0,35.6,35.35,35.85
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,155.0,R,True,2020-08-22 00:00:00,2020-08-21 20:00:00,55,0,29.0,49.214,40.575,40.54,0.0,40.58,40.35,40.8
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,160.0,R,True,2020-08-22 00:00:00,2020-08-21 20:00:00,55,0,29.0,53.125,45.575,45.54,0.0,45.58,45.35,45.8
2020-06-27 16:26:21.769096,PG,115.565,29.0,PUT,165.0,R,True,2020-08-22 00:00:00,2020-08-21 20:00:00,55,0,29.0,56.849,50.575,50.54,0.0,50.58,50.35,50.8
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,54.5,S,True,2020-07-03 00:00:00,2020-07-02 20:00:00,5,0,29.0,5.0,5.39,4.9,0.0,4.39,2.84,5.95
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,55.0,S,True,2020-07-03 00:00:00,2020-07-02 20:00:00,5,0,29.0,5.0,4.89,4.43,6.03,3.88,2.4,5.35
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,55.5,S,True,2020-07-03 00:00:00,2020-07-02 20:00:00,5,11,29.0,5.0,4.39,3.96,13.75,4.3,2.15,6.45
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,56.0,S,True,2020-07-03 00:00:00,2020-07-02 20:00:00,5,2,29.0,5.0,3.89,3.57,3.79,3.79,2.02,5.55
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,56.5,S,True,2020-07-03 00:00:00,2020-07-02 20:00:00,5,0,29.0,5.0,3.39,3.2,0.0,3.19,1.18,5.2
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,57.0,S,True,2020-07-03 00:00:00,2020-07-02 20:00:00,5,1,29.0,32.313,3.005,2.84,3.14,3.01,2.31,3.7
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,57.5,S,True,2020-07-03 00:00:00,2020-07-02 20:00:00,5,8,29.0,21.503,2.42,2.48,7.09,2.42,2.24,2.6
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,58.0,S,True,2020-07-03 00:00:00,2020-07-02 20:00:00,5,21,29.0,31.388,2.155,2.14,2.13,2.15,2.05,2.26
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,58.5,S,True,2020-07-03 00:00:00,2020-07-02 20:00:00,5,7,29.0,33.244,1.83,1.82,1.82,1.83,1.72,1.94
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,59.0,S,True,2020-07-03 00:00:00,2020-07-02 20:00:00,5,3,29.0,35.035,1.55,1.56,1.75,1.55,1.45,1.65
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,59.5,S,False,2020-07-03 00:00:00,2020-07-02 20:00:00,5,2,29.0,36.392,1.3,1.3,1.29,1.3,1.2,1.4
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,60.0,S,False,2020-07-03 00:00:00,2020-07-02 20:00:00,5,33,29.0,37.321,1.075,1.08,1.05,1.08,0.97,1.18
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,60.5,S,False,2020-07-03 00:00:00,2020-07-02 20:00:00,5,44,29.0,38.102,0.88,0.89,0.85,0.88,0.77,0.99
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,61.0,S,False,2020-07-03 00:00:00,2020-07-02 20:00:00,5,40,29.0,41.78,0.8,0.75,0.76,0.8,0.61,0.99
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,61.5,S,False,2020-07-03 00:00:00,2020-07-02 20:00:00,5,15,29.0,40.209,0.595,0.6,0.7,0.6,0.51,0.68
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,62.0,S,False,2020-07-03 00:00:00,2020-07-02 20:00:00,5,102,29.0,39.903,0.455,0.46,0.49,0.46,0.37,0.54
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,62.5,S,False,2020-07-03 00:00:00,2020-07-02 20:00:00,5,234,29.0,44.623,0.455,0.41,0.41,0.46,0.05,0.86
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,63.0,S,False,2020-07-03 00:00:00,2020-07-02 20:00:00,5,254,29.0,44.552,0.355,0.36,0.33,0.36,0.32,0.39
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,63.5,S,False,2020-07-03 00:00:00,2020-07-02 20:00:00,5,23,29.0,56.625,0.525,0.31,0.3,0.53,0.02,1.03
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,64.0,S,False,2020-07-03 00:00:00,2020-07-02 20:00:00,5,550,29.0,49.793,0.3,0.26,0.2,0.3,0.2,0.4
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,35.0,S,True,2020-07-11 00:00:00,2020-07-10 20:00:00,13,0,29.0,5.0,24.89,24.33,0.0,24.05,21.6,26.5
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,40.0,S,True,2020-07-11 00:00:00,2020-07-10 20:00:00,13,0,29.0,5.0,19.89,19.34,0.0,19.02,16.55,21.5
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,45.0,S,True,2020-07-11 00:00:00,2020-07-10 20:00:00,13,0,29.0,5.0,14.89,14.41,0.0,14.08,11.65,16.5
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,50.0,S,True,2020-07-11 00:00:00,2020-07-10 20:00:00,13,0,29.0,5.0,9.89,9.62,0.0,9.45,7.0,11.9
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,55.0,S,True,2020-07-11 00:00:00,2020-07-10 20:00:00,13,3,29.0,32.804,5.0,5.21,5.1,5.0,4.15,5.85
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,56.0,S,True,2020-07-11 00:00:00,2020-07-10 20:00:00,13,1,29.0,46.606,4.55,4.34,4.35,4.55,3.95,5.15
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,56.5,S,True,2020-07-11 00:00:00,2020-07-10 20:00:00,13,0,29.0,35.518,3.795,3.96,4.3,3.8,2.84,4.75
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,57.0,S,True,2020-07-11 00:00:00,2020-07-10 20:00:00,13,1,29.0,36.054,3.43,3.58,4.73,3.43,2.51,4.35
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,58.0,S,True,2020-07-11 00:00:00,2020-07-10 20:00:00,13,10,29.0,33.812,2.635,2.82,2.95,2.64,1.97,3.3
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,59.0,S,True,2020-07-11 00:00:00,2020-07-10 20:00:00,13,0,29.0,39.22,2.26,2.33,2.54,2.26,1.42,3.1
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,60.0,S,False,2020-07-11 00:00:00,2020-07-10 20:00:00,13,38,29.0,41.432,1.85,1.85,1.9,1.85,1.7,2.0
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,61.0,S,False,2020-07-11 00:00:00,2020-07-10 20:00:00,13,30,29.0,42.396,1.465,1.47,1.43,1.47,0.56,2.37
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,61.5,S,False,2020-07-11 00:00:00,2020-07-10 20:00:00,13,6,29.0,39.959,1.17,1.29,2.0,1.17,0.39,1.95
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,62.0,S,False,2020-07-11 00:00:00,2020-07-10 20:00:00,13,1050,29.0,38.886,0.96,1.12,1.2,0.96,0.19,1.73
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,62.5,S,False,2020-07-11 00:00:00,2020-07-10 20:00:00,13,29,29.0,38.236,0.79,0.95,1.09,0.79,0.05,1.53
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,63.0,S,False,2020-07-11 00:00:00,2020-07-10 20:00:00,13,85,29.0,33.572,0.495,0.88,0.99,0.5,0.04,0.95
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,63.5,S,False,2020-07-11 00:00:00,2020-07-10 20:00:00,13,37,29.0,46.429,0.86,0.81,0.96,0.86,0.33,1.39
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,64.0,S,False,2020-07-11 00:00:00,2020-07-10 20:00:00,13,71,29.0,47.353,0.78,0.73,0.82,0.78,0.49,1.07
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,64.5,S,False,2020-07-11 00:00:00,2020-07-10 20:00:00,13,399,29.0,39.994,0.435,0.66,0.75,0.44,0.02,0.85
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,65.0,S,False,2020-07-11 00:00:00,2020-07-10 20:00:00,13,301,29.0,45.497,0.525,0.58,0.3,0.53,0.28,0.77
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,50.0,R,True,2020-07-18 00:00:00,2020-07-17 20:00:00,20,29,29.0,5.0,9.89,9.67,10.1,9.2,8.35,10.05
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,52.0,R,True,2020-07-18 00:00:00,2020-07-17 20:00:00,20,0,29.0,5.0,7.89,7.96,0.0,7.75,5.85,9.65
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,53.0,R,True,2020-07-18 00:00:00,2020-07-17 20:00:00,20,0,29.0,36.501,7.0,7.11,0.0,7.0,5.0,9.0
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,54.0,R,True,2020-07-18 00:00:00,2020-07-17 20:00:00,20,0,29.0,39.838,6.2,6.28,0.0,6.2,4.2,8.2
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,55.0,R,True,2020-07-18 00:00:00,2020-07-17 20:00:00,20,129,29.0,27.586,5.0,5.51,10.35,5.0,4.25,5.75
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,56.0,R,True,2020-07-18 00:00:00,2020-07-17 20:00:00,20,0,29.0,42.593,4.725,4.78,5.4,4.72,3.85,5.6
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,57.0,R,True,2020-07-18 00:00:00,2020-07-17 20:00:00,20,0,29.0,43.486,4.075,4.09,0.0,4.08,3.95,4.2
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,57.5,R,True,2020-07-18 00:00:00,2020-07-17 20:00:00,20,0,29.0,36.817,3.41,3.79,4.5,3.41,2.92,3.9
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,58.0,R,True,2020-07-18 00:00:00,2020-07-17 20:00:00,20,4,29.0,44.004,3.475,3.49,3.67,3.48,3.35,3.6
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,59.0,R,True,2020-07-18 00:00:00,2020-07-17 20:00:00,20,3,29.0,44.131,2.92,2.93,2.9,2.92,2.79,3.05
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,60.0,R,False,2020-07-18 00:00:00,2020-07-17 20:00:00,20,1774,29.0,44.093,2.42,2.42,2.4,2.42,2.33,2.51
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,61.0,R,False,2020-07-18 00:00:00,2020-07-17 20:00:00,20,75,29.0,44.094,1.985,1.99,1.84,1.99,1.89,2.08
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,61.5,R,False,2020-07-18 00:00:00,2020-07-17 20:00:00,20,18,29.0,44.179,1.795,1.79,1.79,1.8,1.69,1.9
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,62.0,R,False,2020-07-18 00:00:00,2020-07-17 20:00:00,20,82,29.0,44.092,1.61,1.61,1.94,1.61,1.51,1.71
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,62.5,R,False,2020-07-18 00:00:00,2020-07-17 20:00:00,20,248,29.0,44.485,1.465,1.47,1.48,1.47,1.37,1.56
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,63.0,R,False,2020-07-18 00:00:00,2020-07-17 20:00:00,20,287,29.0,49.016,1.55,1.33,1.47,1.55,1.2,1.9
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,63.5,R,False,2020-07-18 00:00:00,2020-07-17 20:00:00,20,4,29.0,44.553,1.175,1.19,1.57,1.18,1.08,1.27
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,64.0,R,False,2020-07-18 00:00:00,2020-07-17 20:00:00,20,52,29.0,44.621,1.05,1.06,1.1,1.05,0.95,1.15
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,64.5,R,False,2020-07-18 00:00:00,2020-07-17 20:00:00,20,60,29.0,49.629,1.17,0.96,1.0,1.17,0.69,1.65
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,65.0,R,False,2020-07-18 00:00:00,2020-07-17 20:00:00,20,2365,29.0,46.155,0.895,0.87,0.87,0.9,0.8,0.99
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,35.0,S,True,2020-07-25 00:00:00,2020-07-24 20:00:00,27,0,29.0,5.0,24.89,24.43,0.0,24.15,21.8,26.5
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,40.0,S,True,2020-07-25 00:00:00,2020-07-24 20:00:00,27,0,29.0,5.0,19.89,19.5,0.0,19.02,16.6,21.45
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,45.0,S,True,2020-07-25 00:00:00,2020-07-24 20:00:00,27,0,29.0,5.0,14.89,14.75,0.0,14.4,12.0,16.8
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,50.0,S,True,2020-07-25 00:00:00,2020-07-24 20:00:00,27,0,29.0,5.0,9.89,9.99,0.0,9.75,7.85,11.65
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,55.0,S,True,2020-07-25 00:00:00,2020-07-24 20:00:00,27,0,29.0,44.635,5.825,5.58,0.0,5.83,4.0,7.65
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,56.0,S,True,2020-07-25 00:00:00,2020-07-24 20:00:00,27,0,29.0,43.396,5.05,5.05,5.95,5.05,3.0,7.1
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,56.5,S,True,2020-07-25 00:00:00,2020-07-24 20:00:00,27,0,29.0,45.514,4.835,4.79,0.0,4.84,2.52,7.15
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,57.0,S,True,2020-07-25 00:00:00,2020-07-24 20:00:00,27,0,29.0,44.321,4.445,4.52,0.0,4.45,2.34,6.55
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,58.0,S,True,2020-07-25 00:00:00,2020-07-24 20:00:00,27,0,29.0,44.42,3.85,3.99,0.0,3.85,1.8,5.9
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,59.0,S,True,2020-07-25 00:00:00,2020-07-24 20:00:00,27,6,29.0,44.735,3.325,3.46,3.72,3.33,1.3,5.35
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,60.0,S,False,2020-07-25 00:00:00,2020-07-24 20:00:00,27,11,29.0,48.372,3.075,2.93,3.0,3.08,1.55,4.6
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,61.0,S,False,2020-07-25 00:00:00,2020-07-24 20:00:00,27,39,29.0,44.83,2.405,2.4,2.12,2.41,1.06,3.75
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,61.5,S,False,2020-07-25 00:00:00,2020-07-24 20:00:00,27,21,29.0,37.317,1.72,2.13,3.55,1.72,0.09,3.35
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,62.0,S,False,2020-07-25 00:00:00,2020-07-24 20:00:00,27,15,29.0,46.381,2.12,2.04,3.03,2.12,0.24,4.0
2020-06-27 16:26:23.156626,RTX,59.89,29.0,CALL,62.5,S,False,2020-07-25 00:00:00,2020-07-24 20:00:00,27,19,29.0,45.837,1.91,1.95,2.09,1.91,0.02,3.8
